year_aliya,month_aliya,age,age_tday,gender,erez_moza,subcont,yeshuv_klita,machoz,mikzoa
2016,6,16,23,נקבה,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,6,38,46,נקבה,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מורה למוסיקה
2016,6,10,18,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,6,25,33,זכר,אוזבקיסטאן,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2016,6,25,33,נקבה,אוזבקיסטאן,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,עקרת בית
2016,6,2,9,זכר,אוזבקיסטאן,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,7,89,96,נקבה,"ארה""ב",צפון אמריקה,רמלה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2016,7,31,39,זכר,בלארוס,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,טכנאי במדעי הטבע
2016,7,51,58,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פועל
2016,7,51,58,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פועל
2016,7,32,40,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,טכנאי חשמל ואלקטרוניקה
2016,7,30,38,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,כלכלן
2016,7,8,15,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,7,2,10,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,7,0,8,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,7,63,70,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"מלחין,מוסיקאי"
2016,7,63,70,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אנרגטיקה
2016,7,94,102,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2016,7,42,50,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,טכנאי הנדסה אזרחית
2016,7,8,15,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,7,6,13,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,7,43,50,זכר,ספרד,מערב אירופה,רמלה,מחוז תל אביב והמרכז,סוחר סיטונאי
2016,8,24,31,זכר,אוזבקיסטאן,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מכונאי רכב
2016,8,23,30,נקבה,אוזבקיסטאן,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,8,0,8,נקבה,אוזבקיסטאן,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,8,23,31,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,8,32,39,זכר,"דרא""פ",שאר אפריקה,רמלה,מחוז תל אביב והמרכז,מנהל כללי
2016,8,35,42,נקבה,בלארוס,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,8,12,19,זכר,בלארוס,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,8,34,42,זכר,בלארוס,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מורה לחינוך גופני
2016,8,30,37,נקבה,בלארוס,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,אחות מוסמכת
2016,8,7,14,נקבה,בלארוס,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,9,30,38,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,עורך דין
2016,9,54,61,זכר,בלארוס,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,9,70,77,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2016,9,64,71,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2016,9,24,31,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,כלכלן
2016,9,55,62,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,אחות מוסמכת
2016,9,21,28,זכר,אוזבקיסטאן,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,9,47,54,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,9,38,45,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,משפטן
2016,9,17,24,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,סטודנט
2016,9,6,13,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,9,80,87,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2016,9,57,64,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס חשמל ואלקטרוניקה
2016,9,44,51,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,כלכלן
2016,9,15,22,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,9,31,39,זכר,מולדביה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,9,44,51,נקבה,מולדביה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פועל
2016,9,6,13,זכר,מולדביה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,10,59,66,נקבה,צרפת,מערב אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,10,42,49,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פועל
2016,10,34,41,נקבה,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מנהל חשבונות
2016,10,9,16,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,11,48,55,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,11,45,52,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,11,23,30,זכר,מולדביה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פסיכולוג
2016,11,30,37,נקבה,אתיופיה,שאר אפריקה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,11,5,12,זכר,אתיופיה,שאר אפריקה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,11,61,68,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,הנדסאי
2016,11,58,65,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,11,72,79,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2016,11,69,76,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2016,11,40,47,זכר,ליטא,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,כימאי
2016,11,37,44,נקבה,ליטא,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,אחות מוסמכת
2016,11,2,9,נקבה,ליטא,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,11,4,11,זכר,ליטא,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,11,51,58,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,11,42,49,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,כלכלן
2016,11,13,20,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,11,41,48,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מסגר כללי
2016,11,41,48,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,טכנאי במדעי הטבע ל.נ.מ.א.
2016,11,49,56,נקבה,אוזבקיסטאן,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,כימאי
2016,12,46,53,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,12,45,52,נקבה,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,12,62,69,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס חומרה
2016,12,58,64,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2016,12,37,44,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,נהג במכונית מסחרית
2016,12,35,42,נקבה,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פסיכולוג
2016,12,1,8,נקבה,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,12,44,51,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,נהג במכונית מסחרית
2016,12,40,47,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תופר, חייט"
2016,12,17,24,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,סטודנט
2016,12,6,13,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,12,30,36,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,נהג במכונית מסחרית
2016,12,28,35,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,12,6,13,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,12,2,9,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,12,49,56,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,12,54,61,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,טכנאי הנדסה אזרחית
2016,12,46,53,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,אחות מוסמכת
2016,12,28,35,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,עובד במקצועות חופשיים
2016,12,42,49,זכר,ארגנטינה,דרום אמריקה,רמלה,מחוז תל אביב והמרכז,נהג במכונית מסחרית
2016,12,52,59,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,12,48,55,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,מהנדס אזרחי
2016,12,15,22,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,12,49,56,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,נהג משאית סמיטריילר
2016,12,46,53,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,נהג מונית
2016,12,46,53,נקבה,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,רוקח
2016,12,9,15,זכר,רוסיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,12,55,62,זכר,גאורגיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,נהג במכונית מסחרית
2016,12,46,53,נקבה,גאורגיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,טכנאי רפואה אחר
2016,12,12,19,נקבה,גאורגיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,12,77,84,נקבה,גאורגיה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2016,12,34,41,זכר,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,אגרונום
2016,12,30,36,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,וטרינר
2016,12,4,11,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,לא צויין
2016,11,3,10,נקבה,אוקראינה,מזרח אירופה,רמלה,מחוז תל אביב והמרכז,
2016,4,27,35,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,6,25,32,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2016,11,26,33,נקבה,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,8,22,30,נקבה,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,12,21,28,זכר,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,בלתי מקצועי
2016,8,26,33,נקבה,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,דיאטנים
2016,4,28,35,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,כלכלן
2016,1,26,34,זכר,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,"מורה בבי""ס יסודי"
2016,1,27,34,נקבה,ארגנטינה,דרום אמריקה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,1,28,35,נקבה,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,"טבח ראשי, טבח"
2016,1,24,31,נקבה,פנמה,דרום אמריקה,רמת גן,מחוז תל אביב והמרכז,מעצב פנים
2016,1,22,30,נקבה,לטביה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,תקשורת
2016,1,32,40,זכר,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,1,32,40,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2016,1,25,32,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,1,23,31,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,2,28,36,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,רופא שיניים
2016,2,52,60,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,עצמאי
2016,2,51,59,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,גננת
2016,2,27,35,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מלונאי
2016,2,29,37,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעים מדוייקים
2016,2,23,30,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2016,2,61,69,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מוסיקאי
2016,2,52,60,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מהנדס חשמל ואלקטרוניקה
2016,2,62,70,נקבה,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,פנסיונר / רנטייר
2016,2,25,32,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,כלכלן
2016,2,22,30,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2016,2,42,50,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,כלכלן
2016,3,31,39,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,עורך דין
2016,3,29,36,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,משפטן
2016,2,25,33,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מדעי מחשב
2016,3,52,60,נקבה,רומניה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מנהל חשבונות
2016,3,24,32,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מהנדס טכנולוגיה אחר
2016,3,26,34,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2016,3,26,34,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,"פסל, צייר"
2016,3,24,32,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,פיסיקאי
2016,3,24,32,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מתרגם
2016,3,28,36,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,משפטים
2016,2,20,28,זכר,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,3,27,35,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,כלכלן
2016,2,29,37,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,רופא
2016,3,20,27,זכר,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,2,38,46,זכר,ברזיל,דרום אמריקה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,4,31,38,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2016,4,52,60,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,טכנאי תעשיה ומינהל
2016,3,28,35,נקבה,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,4,24,32,נקבה,איטליה,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,מעצב פנים
2016,4,30,38,זכר,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,כלכלן
2016,4,30,38,נקבה,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,4,31,38,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2016,3,30,37,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מינהל עסקים
2016,3,18,26,זכר,בלארוס,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,4,19,26,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,3,18,26,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,3,17,24,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,3,36,44,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מתכנת
2016,3,29,37,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,רוקח
2016,3,18,25,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,3,18,26,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,3,18,26,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,3,18,26,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,3,21,28,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,3,19,27,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,5,30,37,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,רופא
2016,5,27,34,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,רופא
2016,5,5,12,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,
2016,4,19,26,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,5,35,43,זכר,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2016,5,17,25,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,6,21,28,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2016,6,18,25,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,5,25,32,נקבה,קנדה,צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2016,6,27,35,נקבה,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,שיווק ויחסי ציבור
2016,3,18,26,נקבה,בלארוס,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,4,33,41,זכר,בריטניה,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,מהנדס מכונות
2016,5,23,30,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,5,18,25,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,5,24,32,זכר,קנדה,צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,מדעי המדינה
2016,6,17,25,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2016,6,20,27,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מקצוע לא מוגדר
2016,6,28,35,נקבה,בלארוס,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,6,27,34,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,4,18,26,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,6,23,31,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,6,26,33,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,6,24,31,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,6,26,33,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,6,26,33,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,בלתי מקצועי
2016,6,19,26,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מפיק סרטים/קולנוע
2016,5,18,25,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,בלתי מקצועי
2016,4,17,25,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,6,47,55,זכר,אקוודור,דרום אמריקה,רמת גן,מחוז תל אביב והמרכז,פועל
2016,6,23,30,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי הרוח
2016,6,27,34,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,6,23,31,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מהנדס תוכנה
2016,6,23,30,זכר,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,"סוציולוג,עובד במדעי החברה"
2016,6,23,31,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,6,21,29,נקבה,אוסטרליה,אוקיאניה,רמת גן,מחוז תל אביב והמרכז,לא צויין
2016,6,21,28,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,6,18,26,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,בלתי מקצועי
2016,6,32,40,זכר,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,מדעי מחשב
2016,6,22,29,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,סוכן פרסומת
2016,6,18,25,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,7,25,33,זכר,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,רופא
2016,7,25,32,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,רופא
2016,7,15,22,זכר,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,7,8,15,נקבה,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,"תלמיד בי""ס יסודי ותכון"
2016,7,4,11,זכר,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,לא צויין
2016,7,45,52,נקבה,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,עיסוי/מסז'יסט
2016,7,58,65,זכר,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,מנהל חשבונות
2016,6,18,26,זכר,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,בלתי מקצועי
2016,7,19,26,נקבה,צרפת,מערב אירופה,רמת גן,מחוז תל אביב והמרכז,סטודנט
2016,7,23,30,נקבה,"ארה""ב",צפון אמריקה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,7,25,32,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעים מדוייקים
2016,7,29,36,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מעצב אופנה
2016,7,30,37,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מהנדס אנרגטיקה
2016,7,25,32,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,7,27,34,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אקדמאי במדעי החברה
2016,7,24,31,נקבה,אוקראינה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,אדריכל ומתכנן ערים
2016,6,23,30,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מעצב גרפיקה
2016,7,22,30,נקבה,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מהנדס ביורפואה
2016,7,22,29,זכר,רוסיה,מזרח אירופה,רמת גן,מחוז תל אביב והמרכז,מתכנת
